Name,Citation_Count,Degree_Centrality,Clustering_Coefficient,Eigenvector_Centrality,Efficiency,K_core
Fatemeh+Ghasemi,-0.18110045022,0.254537494237,0.153260861336,0.0256565459553,-0.154005438016,0.539822307348
Anindita+Banerjee,-0.217824871411,0.14447135146,0.758528741655,-0.0493243177768,0.609458273245,0.809702474149
Thushani+Herath,-0.139785476381,-0.405859362424,0.758528741655,-0.0498292139117,0.609458273245,-0.539698359857
J. S. Elisabeth+Wieslander,-0.213234318762,-0.18572707687,0.758528741655,-0.0496841303597,0.609458273245,6.19737451752e-05
Sophya+Garashchuk,-0.217824871411,-0.625991647977,-1.96517671978,-0.0498424442595,0.609458273245,-1.07945869346
Sheila+Nabanja,-0.217824871411,-0.295793219647,0.758528741655,-0.0481289748178,0.609458273245,-0.269818193056
Rupali G.+Mane,-0.217824871411,-0.295793219647,0.758528741655,-0.044117244188,0.609458273245,-0.269818193056
Daria+Popova-Gorelova,-0.199462660815,-0.5159255052,0.758528741655,-0.0497209826542,0.609458273245,-0.809578526659
Margriet+Van Bael,-0.217824871411,-0.18572707687,0.758528741655,-0.0498345219824,0.609458273245,6.19737451752e-05
Arianna+Bottinelli,-0.217824871411,-0.18572707687,-0.875694535207,-0.049823205646,-1.10833507709,-0.269818193056
Marta+Feijó Barroso,-0.217824871411,-0.5159255052,0.758528741655,-0.0496755231162,0.609458273245,-0.809578526659
Sharon+Yunger,-0.213234318762,-0.295793219647,0.758528741655,-0.0498452284855,0.609458273245,-0.269818193056
Natalia+Korolkova,0.759962842786,2.45586034977,-1.25406150079,-0.0488593668138,-2.35225439975,1.34946280775
Janice W.+Guikema,-0.171919344923,-0.295793219647,0.758528741655,0.0727033778187,0.609458273245,-0.269818193056
Jinxiong+Wang,-0.208643766113,-0.405859362424,0.758528741655,-0.0487384643537,0.609458273245,-0.539698359857
Sevtap+Yıldız,-0.190281555518,-0.0756609340933,-0.330953442919,-0.0494716798009,-0.617536976997,-0.269818193056
Shikha M. M.+Al Sebiey,-0.208643766113,0.0344052086834,0.758528741655,-0.0498093310646,0.609458273245,0.539822307348
Emma E.+Wollman,-0.176509897571,0.0344052086834,0.758528741655,-0.042511060342,0.609458273245,0.539822307348
Brenda P.+Winnewisser,-0.135194923732,0.14447135146,-0.311498403909,-0.0498450899052,-0.702744980486,0.269942140546
Cécile+Robilliard,-0.194872108167,0.364603637014,-0.512533807015,-0.0497037674513,-1.03025356117,0.539822307348
Olha+Stelmakhovych,-0.217824871411,-0.0756609340933,0.758528741655,-0.049845080011,0.609458273245,0.269942140546
Paola+Atkinson,-0.217824871411,-0.18572707687,0.758528741655,-0.0498445230494,0.609458273245,6.19737451752e-05
Célia Fonseca+Guerra,-0.217824871411,-0.405859362424,0.758528741655,-0.0498450361637,0.609458273245,-0.539698359857
Nona+Rahmat,-0.217824871411,-0.295793219647,0.758528741655,-0.0498436867203,0.609458273245,-0.269818193056
Upasana+Das,-0.116832713137,-0.625991647977,-1.96517671978,-0.0498451904278,0.609458273245,-1.07945869346
M. Cristina+Mozzati,-0.213234318762,0.0344052086834,0.758528741655,-0.0485228758258,0.609458273245,0.539822307348
Jennie M.+Cooke,-0.213234318762,-0.405859362424,0.758528741655,-0.0498187953628,0.609458273245,-0.539698359857
Eva+Majerniková,-0.190281555518,-0.5159255052,0.758528741655,-0.0495058923861,0.609458273245,-0.809578526659
Raissa M.+D'Souza,-0.18110045022,0.694802065344,-1.26679070403,-0.0435441843147,-2.1276849773,0.269942140546
